age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
33;services;single;unknown;True;523;True;True;unknown;28;may;86;1;-1;0;unknown;True
48;housemaid;married;secondary;True;0;True;True;cellular;28;may;270;5;-1;0;unknown;True
39;technician;married;tertiary;True;108;True;True;cellular;28;may;589;3;28;2;other;True
26;student;single;secondary;True;4613;True;True;cellular;28;may;663;3;196;2;other;True
34;management;married;tertiary;True;813;True;True;cellular;28;may;114;3;-1;0;unknown;True
28;student;single;tertiary;True;118;True;True;cellular;31;may;85;2;35;5;other;True
83;retired;divorced;primary;True;0;True;True;telephone;31;may;664;1;77;3;success;True
33;management;married;tertiary;True;1388;True;True;cellular;31;may;158;1;202;3;failure;True
26;technician;single;tertiary;True;515;True;True;cellular;31;may;775;1;-1;0;unknown;True
55;unemployed;married;primary;True;1212;True;True;cellular;31;may;178;1;-1;0;unknown;True
26;unemployed;single;secondary;True;1064;True;True;unknown;31;may;113;1;-1;0;unknown;True
41;entrepreneur;married;tertiary;True;70;True;True;unknown;31;may;14;1;557;1;failure;True
55;admin.;married;secondary;True;8304;True;True;cellular;1;jun;201;1;-1;0;unknown;True
57;management;divorced;unknown;True;2986;True;True;unknown;1;jun;1563;1;166;3;success;True
30;admin.;married;secondary;True;0;True;True;cellular;1;jun;318;1;-1;0;unknown;True
36;technician;married;secondary;True;1368;True;True;cellular;1;jun;516;1;292;5;failure;True
33;admin.;single;tertiary;True;272;True;True;cellular;1;jun;326;1;237;2;failure;True
28;blue-collar;single;secondary;True;-46;True;True;cellular;1;jun;154;2;91;12;success;True
65;retired;divorced;primary;True;1840;True;True;cellular;1;jun;383;2;188;5;failure;True
33;unemployed;single;secondary;True;427;True;True;unknown;1;jun;12;1;-1;0;unknown;True
28;services;single;secondary;True;168;True;True;cellular;1;jun;347;3;140;2;success;True
70;retired;married;primary;True;2346;True;True;cellular;1;jun;421;1;97;6;success;True
51;management;married;tertiary;True;176;True;True;unknown;1;jun;8;1;687;2;failure;True
21;student;single;unknown;True;200;True;True;unknown;1;jun;8;1;-1;0;unknown;True
44;unemployed;married;secondary;True;317;True;True;unknown;1;jun;4;1;-1;0;unknown;True
31;management;single;tertiary;True;515;True;True;cellular;1;jun;296;5;-1;0;unknown;True
28;management;single;tertiary;True;223;True;True;cellular;1;jun;303;1;278;3;success;True
28;blue-collar;single;secondary;True;75;True;True;unknown;1;jun;7;1;-1;0;unknown;True
32;management;married;tertiary;True;1402;True;True;unknown;1;jun;52;1;557;2;failure;True
45;management;divorced;tertiary;True;0;True;True;unknown;1;jun;5;1;-1;0;unknown;True
36;self-employed;single;tertiary;True;134;True;True;unknown;1;jun;36;1;-1;0;unknown;True
34;technician;single;secondary;True;1087;True;True;unknown;1;jun;7;1;-1;0;unknown;True
29;blue-collar;married;secondary;True;3310;True;True;cellular;2;jun;344;2;117;2;failure;True
49;admin.;single;tertiary;True;228;True;True;cellular;2;jun;407;1;92;1;success;True
27;blue-collar;single;tertiary;True;644;True;True;cellular;2;jun;657;1;182;1;success;True
28;admin.;married;secondary;True;330;True;True;cellular;2;jun;226;2;182;4;success;True
37;admin.;divorced;tertiary;True;4708;True;True;cellular;2;jun;238;1;181;2;success;True
54;management;divorced;tertiary;True;496;True;True;cellular;2;jun;161;1;140;3;success;True
65;admin.;married;secondary;True;952;True;True;cellular;2;jun;310;1;-1;0;unknown;True
31;technician;single;secondary;True;90;True;True;unknown;4;jun;35;1;-1;0;unknown;True
27;blue-collar;single;primary;True;268;True;True;unknown;4;jun;32;1;-1;0;unknown;True
62;management;married;tertiary;True;5008;True;True;telephone;4;jun;139;2;-1;0;unknown;True
30;technician;single;secondary;True;1165;True;True;cellular;4;jun;204;2;183;3;success;True
39;housemaid;divorced;secondary;True;70;True;True;cellular;4;jun;346;2;128;8;success;True
26;technician;single;tertiary;True;1066;True;True;cellular;4;jun;112;1;50;1;success;True
62;management;married;tertiary;True;0;True;True;cellular;4;jun;106;1;64;3;failure;True
30;management;married;tertiary;True;1288;True;True;unknown;7;jun;6;1;-1;0;unknown;True
33;technician;single;tertiary;True;172;True;True;unknown;7;jun;13;1;-1;0;unknown;True
51;management;married;tertiary;True;0;True;True;unknown;7;jun;302;1;-1;0;unknown;True
56;admin.;married;secondary;True;699;True;True;unknown;7;jun;54;1;-1;0;unknown;True
22;services;single;secondary;True;361;True;True;telephone;7;jun;140;4;367;2;failure;True
68;retired;married;unknown;True;3701;True;True;telephone;8;jun;149;1;-1;0;unknown;True
38;admin.;married;secondary;True;0;True;True;cellular;8;jun;187;1;181;2;success;True
36;technician;divorced;secondary;True;2823;True;True;cellular;8;jun;215;1;371;6;failure;True
35;management;single;tertiary;True;3544;True;True;cellular;8;jun;380;1;-1;0;unknown;True
23;student;single;tertiary;True;508;True;True;cellular;8;jun;544;1;-1;0;unknown;True
63;retired;divorced;secondary;True;1490;True;True;cellular;8;jun;506;1;-1;0;unknown;True
39;services;married;secondary;True;1970;True;True;unknown;8;jun;30;1;404;2;success;True
59;blue-collar;married;secondary;True;448;True;True;unknown;8;jun;198;1;651;7;other;True
34;admin.;married;secondary;True;592;True;True;unknown;8;jun;49;1;-1;0;unknown;True
49;management;divorced;tertiary;True;1405;True;True;unknown;8;jun;29;1;-1;0;unknown;True
59;management;married;tertiary;True;101;True;True;unknown;9;jun;29;1;686;2;failure;True
63;retired;married;primary;True;48;True;True;cellular;9;jun;251;1;-1;0;unknown;True
34;management;married;tertiary;True;158;True;True;cellular;9;jun;190;1;92;9;success;True
36;services;married;secondary;True;4721;True;True;cellular;9;jun;150;1;92;5;success;True
31;management;married;tertiary;True;877;True;True;cellular;9;jun;192;1;93;7;other;True
28;management;single;tertiary;True;187;True;True;cellular;9;jun;206;1;92;1;success;True
80;retired;married;secondary;True;8304;True;True;telephone;9;jun;712;1;64;12;failure;True
39;blue-collar;married;secondary;True;276;True;True;cellular;9;jun;334;2;-1;0;unknown;True
34;services;divorced;secondary;True;44;True;True;unknown;9;jun;118;1;-1;0;unknown;True
83;retired;married;tertiary;True;4761;True;True;telephone;9;jun;294;2;93;1;success;True
31;management;single;tertiary;True;147;True;True;cellular;9;jun;163;2;92;3;success;True
39;services;married;secondary;True;323;True;True;cellular;9;jun;874;2;188;6;failure;True
50;admin.;married;secondary;True;2971;True;True;cellular;9;jun;722;2;-1;0;unknown;True
27;admin.;single;secondary;True;240;True;True;unknown;9;jun;46;1;-1;0;unknown;True
50;technician;single;tertiary;True;2;True;True;unknown;10;jun;2389;1;-1;0;unknown;True
30;blue-collar;single;secondary;True;799;True;True;unknown;13;jun;674;1;-1;0;unknown;True
73;retired;married;primary;True;508;True;True;cellular;14;jun;154;4;97;1;success;True
67;retired;married;unknown;True;2540;True;True;telephone;14;jun;278;5;116;4;other;True
29;blue-collar;single;secondary;True;322;True;True;unknown;14;jun;434;1;96;6;other;True
36;management;married;tertiary;True;495;True;True;cellular;14;jun;187;1;94;9;success;True
24;student;single;unknown;True;358;True;True;cellular;14;jun;245;1;384;1;other;True
58;management;married;tertiary;True;256;True;True;cellular;14;jun;508;1;186;4;success;True
30;technician;single;secondary;True;2371;True;True;cellular;14;jun;661;1;384;2;other;True
21;student;single;unknown;True;53;True;True;cellular;14;jun;270;1;-1;0;unknown;True
27;admin.;single;unknown;True;861;True;True;cellular;14;jun;212;4;-1;0;unknown;True
56;admin.;married;secondary;True;602;True;True;cellular;14;jun;458;1;130;8;success;True
66;admin.;married;secondary;True;4041;True;True;cellular;14;jun;713;2;-1;0;unknown;True
28;unemployed;single;secondary;True;304;True;True;cellular;14;jun;516;1;-1;0;unknown;True
71;retired;divorced;primary;True;275;True;True;cellular;14;jun;293;1;425;1;success;True
26;services;single;tertiary;True;12;True;True;cellular;14;jun;563;1;181;10;failure;True
30;unemployed;single;tertiary;True;4082;True;True;telephone;14;jun;215;1;459;17;other;True
30;admin.;married;secondary;True;166;True;True;unknown;14;jun;30;1;-1;0;unknown;True
31;management;married;tertiary;True;1126;True;True;unknown;14;jun;20;1;-1;0;unknown;True
31;management;single;tertiary;True;938;True;True;cellular;14;jun;472;1;384;3;failure;True
31;management;single;tertiary;True;4533;True;True;cellular;14;jun;262;3;98;3;other;True
62;retired;married;primary;True;1742;True;True;cellular;14;jun;167;2;98;6;other;True
32;self-employed;single;tertiary;True;46;True;True;cellular;14;jun;485;2;-1;0;unknown;True
68;retired;divorced;primary;True;2027;True;True;cellular;15;jun;619;2;92;2;success;True
37;admin.;married;tertiary;True;3221;True;True;cellular;15;jun;379;2;376;13;other;True
27;management;single;tertiary;True;1720;True;True;cellular;15;jun;910;1;224;3;success;True
59;retired;divorced;primary;True;1194;True;True;cellular;15;jun;132;4;389;2;failure;True
35;technician;married;secondary;True;294;True;True;cellular;15;jun;238;6;98;5;success;True
45;technician;single;tertiary;True;2033;True;True;cellular;15;jun;243;5;285;2;success;True
51;admin.;married;tertiary;True;0;True;True;cellular;15;jun;177;4;99;2;success;True
76;self-employed;married;unknown;True;4984;True;True;telephone;15;jun;126;3;48;2;success;True
27;management;single;tertiary;True;2786;True;True;cellular;15;jun;270;2;377;3;success;True
64;retired;married;secondary;True;3189;True;True;telephone;15;jun;208;1;-1;0;unknown;True
28;management;single;tertiary;True;2725;True;True;cellular;16;jun;292;1;504;1;failure;True
48;technician;divorced;secondary;True;1290;True;True;unknown;16;jun;58;1;-1;0;unknown;True
38;student;divorced;tertiary;True;2946;True;True;cellular;16;jun;605;3;-1;0;unknown;True
66;housemaid;married;primary;True;1230;True;True;cellular;16;jun;288;6;181;3;success;True
30;management;single;tertiary;True;572;True;True;cellular;17;jun;339;3;183;2;success;True
38;blue-collar;married;primary;True;1630;True;True;cellular;17;jun;101;3;94;19;other;True
39;technician;single;secondary;True;1435;True;True;cellular;17;jun;383;1;296;19;other;True
24;technician;single;secondary;True;403;True;True;unknown;17;jun;247;1;-1;0;unknown;True
30;services;divorced;secondary;True;436;True;True;cellular;17;jun;1720;1;-1;0;unknown;True
24;unemployed;married;secondary;True;6;True;True;unknown;17;jun;21;1;-1;0;unknown;True
75;retired;married;primary;True;962;True;True;cellular;17;jun;344;1;-1;0;unknown;True
63;retired;married;secondary;True;23047;True;True;cellular;17;jun;530;1;139;2;other;True
49;technician;married;tertiary;True;1071;True;True;cellular;17;jun;169;1;-1;0;unknown;True
34;management;married;tertiary;True;3301;True;True;cellular;17;jun;485;2;227;4;failure;True
36;admin.;married;secondary;True;1031;True;True;cellular;17;jun;282;4;-1;0;unknown;True
46;blue-collar;married;secondary;True;1723;True;True;cellular;17;jun;176;2;52;7;failure;True
32;technician;single;tertiary;True;705;True;True;cellular;17;jun;544;1;-1;0;unknown;True
52;blue-collar;married;secondary;True;955;True;True;cellular;17;jun;301;2;134;4;success;True
53;entrepreneur;married;tertiary;True;1961;True;True;cellular;18;jun;91;2;185;1;success;True
71;retired;married;secondary;True;29941;True;True;telephone;18;jun;80;1;71;3;other;True
25;blue-collar;single;secondary;True;303;True;True;cellular;18;jun;252;1;92;1;success;True
60;management;married;primary;True;8334;True;True;cellular;18;jun;143;1;49;7;other;True
29;management;single;tertiary;True;1431;True;True;cellular;18;jun;201;4;-1;0;unknown;True
50;admin.;married;secondary;True;100;True;True;unknown;18;jun;23;1;-1;0;unknown;True
20;student;single;secondary;True;153;True;True;unknown;21;jun;100;1;-1;0;unknown;True
46;services;married;secondary;True;0;True;True;cellular;22;jun;154;1;124;1;other;True
61;retired;married;secondary;True;2011;True;True;cellular;22;jun;292;1;578;2;failure;True
57;management;divorced;tertiary;True;3287;True;True;cellular;22;jun;867;1;84;3;success;True
32;admin.;single;secondary;True;131;True;True;cellular;22;jun;522;1;183;2;success;True
52;management;married;unknown;True;1708;True;True;telephone;23;jun;193;1;145;3;failure;True
32;management;married;tertiary;True;913;True;True;cellular;23;jun;883;1;674;4;failure;True
64;retired;divorced;primary;True;109;True;True;cellular;23;jun;706;1;225;2;success;True
33;management;single;tertiary;True;224;True;True;cellular;23;jun;342;2;107;2;success;True
30;blue-collar;single;secondary;True;315;True;True;cellular;23;jun;1407;1;-1;0;unknown;True
36;management;single;tertiary;True;538;True;True;cellular;23;jun;339;1;183;5;success;True
32;technician;married;tertiary;True;903;True;True;cellular;23;jun;181;1;320;1;other;True
59;management;married;tertiary;True;5397;True;True;cellular;23;jun;671;3;-1;0;unknown;True
34;student;single;unknown;True;5969;True;True;cellular;23;jun;442;2;292;10;failure;True
25;student;single;secondary;True;1957;True;True;cellular;24;jun;1207;4;385;1;failure;True
43;services;married;secondary;True;774;True;True;cellular;24;jun;482;1;91;2;success;True
75;retired;married;secondary;True;468;True;True;telephone;24;jun;316;1;-1;0;unknown;True
37;self-employed;single;tertiary;True;1188;True;True;cellular;24;jun;310;1;-1;0;unknown;True
24;student;single;unknown;True;1082;True;True;cellular;24;jun;185;1;-1;0;unknown;True
35;management;married;tertiary;True;1870;True;True;cellular;24;jun;134;1;386;1;failure;True
30;technician;single;secondary;True;254;True;True;cellular;24;jun;167;3;416;2;unknown;True
27;management;single;tertiary;True;6791;True;True;cellular;24;jun;136;5;94;30;failure;True
31;technician;married;tertiary;True;3338;True;True;cellular;24;jun;122;2;185;2;success;True
21;student;single;unknown;True;762;True;True;cellular;24;jun;288;1;-1;0;unknown;True
40;technician;married;secondary;True;697;True;True;cellular;24;jun;220;2;219;2;other;True
53;blue-collar;married;unknown;True;960;True;True;unknown;24;jun;180;1;687;2;other;True
37;admin.;divorced;secondary;True;450;True;True;unknown;24;jun;15;1;-1;0;unknown;True
37;admin.;single;secondary;True;16;True;True;unknown;24;jun;11;1;-1;0;unknown;True
26;student;single;secondary;True;696;True;True;unknown;24;jun;22;1;-1;0;unknown;True
46;blue-collar;married;primary;True;67;True;True;unknown;24;jun;9;1;-1;0;unknown;True
49;management;married;tertiary;True;1167;True;True;cellular;25;jun;213;6;150;8;failure;True
42;technician;divorced;tertiary;True;2611;True;True;cellular;25;jun;300;1;389;3;failure;True
27;blue-collar;single;secondary;True;3145;True;True;cellular;25;jun;374;1;179;2;success;True
57;unemployed;married;secondary;True;1350;True;True;cellular;25;jun;131;1;388;1;failure;True
30;technician;single;secondary;True;938;True;True;cellular;25;jun;171;1;141;3;other;True
45;technician;married;tertiary;True;1818;True;True;cellular;25;jun;427;1;142;5;success;True
57;technician;married;secondary;True;363;True;True;cellular;25;jun;195;6;-1;0;unknown;True
33;management;single;tertiary;True;794;True;True;unknown;25;jun;12;1;-1;0;unknown;True
29;technician;single;secondary;True;825;True;True;cellular;25;jun;472;2;-1;0;unknown;True
27;student;single;secondary;True;833;True;True;telephone;25;jun;359;5;-1;0;unknown;True
37;technician;married;tertiary;True;122;True;True;cellular;25;jun;266;2;318;3;other;True
30;blue-collar;single;primary;True;185;True;True;unknown;26;jun;11;1;-1;0;unknown;True
35;management;married;tertiary;True;358;True;True;unknown;27;jun;18;1;-1;0;unknown;True
34;services;married;unknown;True;746;True;True;unknown;27;jun;32;1;-1;0;unknown;True
72;retired;married;primary;True;0;True;True;cellular;28;jun;348;6;94;6;failure;True
31;services;single;secondary;True;334;True;True;unknown;28;jun;54;1;-1;0;unknown;True
47;management;single;tertiary;True;334;True;True;cellular;28;jun;614;3;94;9;success;True
38;management;single;tertiary;True;623;True;True;cellular;28;jun;297;4;144;4;other;True
48;management;single;tertiary;True;86;True;True;cellular;28;jun;281;3;186;6;other;True
36;management;married;tertiary;True;1790;True;True;cellular;28;jun;132;3;392;2;other;True
55;housemaid;divorced;primary;True;976;True;True;cellular;28;jun;345;1;94;3;other;True
39;technician;single;tertiary;True;393;True;True;cellular;28;jun;325;1;94;1;success;True
49;admin.;single;secondary;True;293;True;True;cellular;28;jun;452;1;-1;0;unknown;True
26;management;single;tertiary;True;222;True;True;cellular;28;jun;247;1;63;2;success;True
37;services;single;secondary;True;23;True;True;cellular;28;jun;197;1;182;1;failure;True
68;retired;divorced;primary;True;476;True;True;telephone;28;jun;363;1;-1;0;unknown;True
31;student;single;tertiary;True;4951;True;True;cellular;28;jun;150;3;-1;0;unknown;True
22;student;single;secondary;True;10971;True;True;cellular;28;jun;181;2;-1;0;unknown;True
45;management;married;unknown;True;2724;True;True;cellular;28;jun;359;2;182;1;success;True
57;unknown;married;primary;True;1884;True;True;telephone;28;jun;133;4;-1;0;unknown;True
67;retired;married;primary;True;2391;True;True;cellular;28;jun;737;6;186;10;other;True
22;housemaid;single;secondary;True;1796;True;True;cellular;28;jun;369;3;-1;0;unknown;True
60;retired;married;secondary;True;11;True;True;cellular;29;jun;265;1;586;2;failure;True
31;blue-collar;single;secondary;True;54;True;True;cellular;29;jun;401;1;-1;0;unknown;True
60;retired;married;secondary;True;2060;True;True;cellular;29;jun;135;4;95;4;failure;True
58;blue-collar;married;primary;True;3109;True;True;cellular;29;jun;295;1;287;4;success;True
41;admin.;married;secondary;True;3126;True;True;cellular;29;jun;222;1;91;7;failure;True
47;admin.;married;secondary;True;0;True;True;cellular;29;jun;238;1;139;4;failure;True
23;services;single;secondary;True;488;True;True;cellular;29;jun;205;1;91;3;success;True
30;student;single;secondary;True;314;True;True;cellular;29;jun;189;1;204;6;success;True
39;management;married;tertiary;True;2939;True;True;cellular;29;jun;385;1;165;2;success;True
35;unemployed;married;secondary;True;978;True;True;cellular;29;jun;660;2;182;6;success;True
33;management;single;tertiary;True;718;True;True;cellular;29;jun;271;1;84;3;success;True
29;student;single;secondary;True;808;True;True;cellular;29;jun;189;1;362;1;other;True
33;management;single;tertiary;True;3143;True;True;cellular;29;jun;421;2;-1;0;unknown;True
45;technician;married;tertiary;True;2699;True;True;cellular;29;jun;264;4;-1;0;unknown;True
50;technician;married;tertiary;True;5114;True;True;telephone;29;jun;286;2;153;2;other;True
32;technician;divorced;tertiary;True;3255;True;True;cellular;29;jun;167;2;-1;0;unknown;True
44;blue-collar;single;secondary;True;276;True;True;unknown;29;jun;13;1;411;6;failure;True
27;student;single;secondary;True;1423;True;True;unknown;29;jun;8;1;-1;0;unknown;True
31;management;single;tertiary;True;1539;True;True;cellular;30;jun;107;2;756;2;other;True
32;student;single;tertiary;True;64;True;True;cellular;30;jun;598;4;105;5;failure;True
33;technician;single;secondary;True;555;True;True;cellular;30;jun;255;2;-1;0;unknown;True
48;admin.;single;secondary;True;1544;True;True;telephone;30;jun;263;1;450;2;failure;True
19;student;single;secondary;True;424;True;True;cellular;30;jun;121;3;195;2;other;True
41;admin.;single;secondary;True;985;True;True;cellular;30;jun;274;2;391;11;success;True
49;housemaid;married;primary;True;360;True;True;unknown;30;jun;6;1;-1;0;unknown;True
77;retired;married;tertiary;True;1047;True;True;cellular;30;jun;108;5;-1;0;unknown;True
43;management;single;tertiary;True;0;True;True;cellular;30;jun;275;2;296;1;failure;True
32;technician;single;tertiary;True;4071;True;True;cellular;30;jun;319;2;-1;0;unknown;True
39;technician;married;secondary;True;4861;True;True;telephone;30;jun;119;1;183;2;other;True
21;student;single;secondary;True;2488;True;True;cellular;30;jun;258;6;169;3;success;True
74;retired;divorced;primary;True;29080;True;True;cellular;30;jun;301;5;93;4;other;True
72;retired;single;tertiary;True;1285;True;True;telephone;1;jul;494;4;150;9;failure;True
39;blue-collar;married;primary;True;1;True;True;unknown;1;jul;165;1;745;2;failure;True
29;services;single;secondary;True;0;True;True;unknown;1;jul;12;1;514;3;failure;True
52;management;divorced;tertiary;True;3;True;True;unknown;1;jul;28;1;-1;0;unknown;True
42;technician;married;secondary;True;2152;True;True;cellular;1;jul;113;2;93;4;failure;True
32;management;single;tertiary;True;12569;True;True;cellular;1;jul;561;2;295;2;success;True
63;retired;married;secondary;True;2896;True;True;cellular;1;jul;304;1;119;2;success;True
19;student;single;secondary;True;526;True;True;cellular;1;jul;174;1;199;3;failure;True
37;blue-collar;married;secondary;True;195;True;True;unknown;1;jul;10;1;-1;0;unknown;True
29;self-employed;single;tertiary;True;805;True;True;cellular;1;jul;302;2;128;8;success;True
53;services;divorced;secondary;True;36;True;True;unknown;2;jul;25;1;417;1;success;True
34;self-employed;single;tertiary;True;0;True;True;unknown;2;jul;48;1;422;1;success;True
28;student;single;secondary;True;196;True;True;cellular;2;jul;423;3;-1;0;unknown;True
35;blue-collar;married;secondary;True;262;True;True;cellular;2;jul;96;2;109;4;success;True
31;services;single;secondary;True;1027;True;True;cellular;2;jul;217;3;-1;0;unknown;True
67;retired;married;tertiary;True;1948;True;True;cellular;2;jul;844;2;155;5;success;True
43;technician;divorced;unknown;True;4389;True;True;telephone;2;jul;632;2;85;1;success;True
32;self-employed;single;tertiary;True;4024;True;True;cellular;2;jul;150;1;-1;0;unknown;True
26;blue-collar;single;secondary;True;463;True;True;cellular;2;jul;248;2;-1;0;unknown;True
31;student;single;secondary;True;3511;True;True;cellular;2;jul;667;1;-1;0;unknown;True
45;management;married;secondary;True;2897;True;True;cellular;2;jul;301;2;88;5;failure;True
39;management;divorced;tertiary;True;224;True;True;cellular;2;jul;194;2;88;1;success;True
56;blue-collar;married;primary;True;1014;True;True;unknown;2;jul;5;1;-1;0;unknown;True
35;self-employed;single;tertiary;True;398;True;True;cellular;5;jul;101;3;-1;0;unknown;True
29;technician;single;secondary;True;738;True;True;unknown;5;jul;29;1;-1;0;unknown;True
32;student;single;secondary;True;61;True;True;cellular;5;jul;178;3;515;7;failure;True
28;services;single;secondary;True;198;True;True;cellular;5;jul;128;2;-1;0;unknown;True
32;blue-collar;single;secondary;True;1029;True;True;cellular;5;jul;175;4;-1;0;unknown;True
30;technician;single;tertiary;True;0;True;True;cellular;5;jul;140;1;424;8;success;True
65;retired;divorced;secondary;True;744;True;True;cellular;5;jul;182;1;-1;0;unknown;True
24;admin.;single;tertiary;True;674;True;True;cellular;6;jul;267;1;-1;0;unknown;True
32;management;single;tertiary;True;623;True;True;cellular;6;jul;335;3;194;2;failure;True
29;management;single;unknown;True;560;True;True;cellular;6;jul;212;1;92;2;success;True
50;technician;married;tertiary;True;0;True;True;cellular;6;jul;257;1;85;7;failure;True
46;management;divorced;tertiary;True;558;True;True;cellular;6;jul;319;1;-1;0;unknown;True
30;management;married;tertiary;True;69;True;True;unknown;6;jul;42;1;-1;0;unknown;True
60;technician;married;secondary;True;259;True;True;cellular;6;jul;396;1;386;2;success;True
33;blue-collar;single;secondary;True;688;True;True;unknown;6;jul;226;1;-1;0;unknown;True
37;technician;married;secondary;True;432;True;True;cellular;6;jul;386;3;776;55;failure;True
60;management;divorced;primary;True;2694;True;True;telephone;6;jul;295;1;-1;0;unknown;True
43;technician;married;secondary;True;69;True;True;cellular;7;jul;156;1;260;2;failure;True
48;management;single;tertiary;True;159;True;True;telephone;7;jul;229;1;251;6;success;True
52;services;married;secondary;True;657;True;True;telephone;7;jul;398;2;460;2;failure;True
29;management;single;tertiary;True;1808;True;True;cellular;7;jul;273;2;433;1;success;True
71;retired;divorced;unknown;True;392;True;True;telephone;7;jul;276;2;-1;0;unknown;True
42;management;married;tertiary;True;298;True;True;cellular;8;jul;214;4;115;6;failure;True
47;management;single;tertiary;True;6651;True;True;cellular;8;jul;229;1;412;2;failure;True
70;retired;married;primary;True;2795;True;True;cellular;8;jul;480;1;181;2;success;True
28;management;single;tertiary;True;1414;True;True;cellular;8;jul;294;1;521;1;failure;True
70;retired;divorced;secondary;True;4572;True;True;cellular;8;jul;173;11;162;5;failure;True
31;self-employed;married;tertiary;True;2666;True;True;telephone;8;jul;411;2;148;9;other;True
80;retired;married;secondary;True;668;True;True;telephone;8;jul;250;1;371;1;success;True
29;management;single;tertiary;True;502;True;True;cellular;8;jul;968;1;87;5;failure;True
29;admin.;single;secondary;True;1992;True;True;cellular;8;jul;202;1;87;2;failure;True
23;student;single;secondary;True;1809;True;True;cellular;8;jul;414;2;-1;0;unknown;True
34;services;single;secondary;True;267;True;True;cellular;8;jul;449;2;-1;0;unknown;True
38;management;married;tertiary;True;2656;True;True;cellular;8;jul;230;2;-1;0;unknown;True
69;retired;married;secondary;True;2473;True;True;cellular;8;jul;967;3;-1;0;unknown;True
79;retired;divorced;unknown;True;2628;True;True;telephone;8;jul;220;7;450;2;failure;True
19;student;single;secondary;True;372;True;True;telephone;8;jul;444;3;-1;0;unknown;True
59;management;married;secondary;True;111;True;True;telephone;8;jul;312;2;381;3;failure;True
27;admin.;single;secondary;True;914;True;True;cellular;8;jul;131;2;-1;0;unknown;True
35;blue-collar;single;unknown;True;484;True;True;cellular;8;jul;344;1;87;3;failure;True
38;admin.;married;secondary;True;1767;True;True;cellular;9;jul;483;4;239;7;success;True
32;technician;single;unknown;True;491;True;True;cellular;9;jul;474;7;-1;0;unknown;True
36;technician;single;secondary;True;966;True;True;cellular;9;jul;119;9;367;4;other;True
43;self-employed;married;tertiary;True;2501;True;True;cellular;9;jul;582;2;161;4;failure;True
29;management;single;secondary;True;966;True;True;cellular;9;jul;1185;1;396;2;other;True
26;student;single;secondary;True;1164;True;True;cellular;9;jul;116;1;301;1;other;True
50;unknown;married;unknown;True;558;True;True;cellular;9;jul;464;1;683;6;failure;True
27;student;divorced;unknown;True;383;True;True;unknown;9;jul;15;1;-1;0;unknown;True
29;student;married;unknown;True;2229;True;True;unknown;9;jul;25;1;252;1;other;True
27;technician;single;secondary;True;337;True;True;unknown;9;jul;23;1;-1;0;unknown;True
53;admin.;single;secondary;True;654;True;True;unknown;10;jul;67;1;-1;0;unknown;True
40;admin.;married;secondary;True;457;True;True;unknown;12;jul;9;1;-1;0;unknown;True
35;admin.;single;tertiary;True;170;True;True;unknown;12;jul;12;1;-1;0;unknown;True
74;retired;married;primary;True;5539;True;True;cellular;12;jul;390;2;159;3;failure;True
27;unemployed;single;tertiary;True;77;True;True;cellular;12;jul;305;4;77;1;success;True
35;self-employed;married;tertiary;True;2427;True;True;cellular;12;jul;210;3;158;7;other;True
50;entrepreneur;divorced;tertiary;True;315;True;True;cellular;12;jul;101;2;185;2;failure;True
27;management;single;secondary;True;843;True;True;cellular;12;jul;123;2;185;1;success;True
66;retired;divorced;unknown;True;53;True;True;cellular;12;jul;562;4;-1;0;unknown;True
43;admin.;single;secondary;True;386;True;True;cellular;12;jul;220;3;529;1;failure;True
25;management;single;tertiary;True;380;True;True;cellular;12;jul;167;1;-1;0;unknown;True
20;student;single;primary;True;134;True;True;cellular;12;jul;273;1;277;3;other;True
30;self-employed;single;tertiary;True;251;True;True;cellular;12;jul;537;1;-1;0;unknown;True
29;services;single;secondary;True;102;True;True;cellular;12;jul;154;1;182;5;failure;True
57;retired;married;secondary;True;1044;True;True;telephone;12;jul;567;1;182;3;success;True
72;retired;divorced;tertiary;True;402;True;True;cellular;12;jul;194;3;-1;0;unknown;True
36;management;married;tertiary;True;93;True;True;cellular;12;jul;262;2;182;7;failure;True
31;management;single;tertiary;True;2907;True;True;cellular;12;jul;248;1;194;3;failure;True
55;unknown;married;secondary;True;1157;True;True;cellular;12;jul;289;1;412;2;failure;True
72;admin.;married;primary;True;2321;True;True;cellular;12;jul;200;6;122;6;other;True
47;admin.;single;secondary;True;3696;True;True;cellular;12;jul;250;2;181;4;success;True
80;retired;married;primary;True;1468;True;True;cellular;13;jul;256;2;181;3;success;True
65;retired;divorced;secondary;True;828;True;True;cellular;13;jul;305;1;-1;0;unknown;True
30;student;single;secondary;True;459;True;True;cellular;13;jul;98;2;210;22;success;True
25;blue-collar;single;secondary;True;1857;True;True;cellular;13;jul;195;2;91;10;success;True
33;management;single;tertiary;True;1962;True;True;cellular;13;jul;363;1;181;1;failure;True
29;self-employed;single;tertiary;True;1579;True;True;cellular;13;jul;178;1;181;4;success;True
79;retired;divorced;primary;True;2787;True;True;telephone;13;jul;617;1;377;1;success;True
24;student;single;secondary;True;1123;True;True;cellular;13;jul;475;1;412;1;other;True
27;technician;single;secondary;True;643;True;True;cellular;13;jul;317;1;-1;0;unknown;True
